investor,investee,mount,pre_investor,pre_investee,pre_mount,sentence
1,1,1,0,1,0,昨天下午，著名威客平台一品威客在厦门举办新闻发布会，正式公告获得华闻传媒0007932000万元B轮战略投资的信息
0,1,0,0,1,1,一品威客CEO黄国华在发布会上透露，本轮融资所得将主要用于品牌的营销和推广、人才引进和团队建设、产品研发和平台完善
0,1,0,0,1,0,黄国华表示，希望一品威客可以在明年年底实现C轮融资，并在3年内登陆创业板，成为一家市值超过40亿元的创新型互联网公司
0,1,0,0,1,0,据了解，一品威客是业内第二家获得风投的威客平台，此前同行猪八戒网曾于2007年、2011年先后获得两轮融资，第二轮融资来自著名风投IDG，投资金额1000万美元
0,1,0,0,1,0,融资到位后，一品威客开始出击
0,1,0,0,1,0,黄国华在接受记者专访时表示，一品威客将发力免费策略，在明年7月1日前，包括交易抽佣、提现手续费、技术服务费等一般威客平台赖以生存的基础服务都全部免费
0,1,0,0,1,0,将来VIP收入将成为一品威客收入最主要的组成部分
0,0,0,0,0,0,黄国华说，而此前热议已久的O2O线上线下互动模式也将被付诸实践
0,0,0,0,0,0,我们目前已经在厦门建设渠道部，直接对接需求方
0,1,0,0,1,0,黄国华介绍，有需求的企业可以直接将项目委托给一品威客，并由一品威客分解任务并代为招标、选标
0,0,0,0,0,0,选标也是一件很专业的事情，但是很多中小企业没有专门的人做这件事
0,0,0,0,0,0,黄国华表示，这一模式在厦门试点成功后，将直接复制到其他城市
0,1,0,0,1,0,按他的设想，未来一品威客将布局300多个地级城市，拓展既能提供突破空间限制的、有别于传统创意设计交易模式的产品和服务，又能提供基于同城的O2O在地直接雇佣服务
0,1,0,0,1,0,就在昨天的新闻发布会现场，一品威客和某公司签订价值110万元的委托协议，新模式的第一个百万级大单宣布落定
0,0,0,0,0,0,在这场竞争中，风投的作用格外显眼
0,1,0,0,1,0,一品威客成立于2010年
0,0,0,0,0,0,据介绍，所谓的威客是指那些通过互联网售卖创意、智慧的专业人士，而威客平台则为威客和雇主买卖创意的中介平台
0,1,0,0,1,0,据了解，目前全国威客类网站有数百家，目前已获得风投的有猪八戒网和一品威客
0,0,0,0,1,0,猪八戒网成立于2005年，2007年获得首轮1000万人民币融资，2011年获得IDG第二轮融资1000万美元
,,,,,,;;;;;;;;;;
0,0,0,0,0,0,轻量级安全支付将会成为未来支付领域里的行业趋势，银联小心受到威胁哦
0,1,1,0,1,1,本周三9月7日，下一代支付技术服务提供商Payworks宣布获得了一笔450万美元的A轮融资
1,0,0,1,1,0,鸵鸟FM了解，本轮融资的领投方是Rumford和HWCapital两家风投，此外之前曾投资过该公司的Speedinvest风投和一批美国和欧洲支付行业高管也参与了本次投资
0,0,0,0,0,0,据悉，该公司计划利用这笔最新投资进军欧洲和北美市场
0,1,0,0,1,0,Payworks提供了一个轻量级的支付平台，可以在世界任何地方快速、无缝部署符合国际标准卡组织的芯片卡支付处理系统，而且支持固定和移动POS机
0,1,0,0,1,0,利用软件即服务支付网关技术，Payworks能够确保商户端的敏感信用卡信息能够被安全处理、并发送到银行
0,0,0,0,0,0,目前，很多支持信用卡刷卡交易的POS机依然比较落后，一方面加剧了商户的运营成本，另一方面也存在不少安全隐患
0,0,0,0,0,0,现阶段，该公司为包括中国在内的15个不同国家支付服务提供商提供技术支持服务，业务覆盖很多垂直行业里的数万家商户
0,1,0,0,0,0,如今，随着移动支付的兴起，全球支付行业基础设施比如POS机正处在转型阶段，也给像Payworks这样的公司带来了很多商机，越来越的商户愿意尝试更先进的支付解决方案
0,0,0,0,0,0,该公司联合创始人兼首席执行官ChristianDeger表示
0,0,0,0,0,0,得益于本轮投资，我们将会为全球更多商户提供支付服务，并且确保成为业内领先的支付网关技术公司
0,1,0,0,1,0,目前，Payworks已经过得了国内支付业务许可证，并且和万事达、JSB、NETS、VISA、美国运通、发现卡、大莱卡、中国银行、已经交通银行建立了合作关系
,,,,,,;;;;;;;;;;
0,1,0,0,1,0,团队旅行和活动预订平台TourRador曾在去年6月获得了来自Expedia前CEO的天使投资
0,0,1,0,0,0,时隔一年，该公司再次融资50万美元
1,1,0,0,1,0,TourRador的总部位于奥地利，参与该公司此次融资的有同样来自奥地利的新投资者AC&Friends和现有投资者SpeedInvest
0,0,0,0,0,0,虽然此前并未透露2013年6月的融资规模，但据说目前该公司募集的资金已经超过了100万美元
0,1,1,0,1,0,TourRador的CEOTravisPittman表示，此轮融资后，公司的估值会达到450万美元左右
0,0,0,0,0,0,该公司称，他们将用这笔资金来进行品牌推广，将更多提供团队包价旅游的旅行社转化为在线预订模式
0,1,0,0,1,0,TourRador称，公司目前每月的总收入超过15万美元
0,0,0,0,0,0,虽然名字还未公布，但该公司曾经的部分投资人已经陆续回归，包括ErikBlachford和J?rgTrouvainHolidayCheck前CEO、ChristophPrinz创办了航空管理系统f
0,0,0,0,1,0,wzaviationsystem，后被Sabre收购和维也纳投资公司i5invest的MarkusWagner
1,1,0,0,1,0,SpeedInvest是一家来自奥地利的投资基金，他们最初是通过电视了解到TourRador的
0,1,0,0,0,0,当时，Pittman在一款名叫2Minuten,2Millionen两分钟，两百万的创业节目上介绍了TourRador的服务,,,,,,,,
0,0,0,0,0,0,Pittman说
0,0,0,0,0,0,据说，团队旅行是在线旅游市场中开发程度最低的领域，很多在线旅游公司都十分关注这项业务，包括美国的Viator和Expedia，以及最近在纳斯达克上市的中国旅游公司途牛
0,0,0,0,0,0,这也不奇怪，团队旅行业务的透明度不高，消费者对市场又不甚了解
0,0,0,0,0,0,巨大的供应量再加上规模庞大的市场，自然会吸引大量投资，更别提像TripAdvisor和Priceline这样的旅游业巨头正不断收购创业公司来拓展自身业务
,,,,,,;;;;;;;;;;
0,1,1,0,1,1,今日，爱尔兰求职平台Jobbio完成了1500万美元A轮融资
1,0,0,1,0,0,本轮融资的投资方包括SmurfitKappaGroup、EnterpriseIreland、IIU和BaldertonCapital的创始合伙人BarryMaloney
0,1,0,0,1,0,这家公司成立于2015年，Jobbio认为自己能在众多求职平台中脱颖而出是因为它能让招募方和候选人将自己推销给对方
0,0,0,0,0,0,使用该平台的每一家公司都拥有一个登陆页面来展示自己，公司可以在上面描述自己的企业文化和在职员工，也可以上传照片和视频来进行更加丰富的描述
0,1,0,0,1,0,求职者可以通过招聘公司的领英简介或创建一个Jobbio账户来主动了解招聘公司
0,0,0,0,0,0,这种渠道能让双方进行对话，更加深入地了解彼此
0,1,0,0,1,0,目前，Jobbio在都柏林和纽约设有办事处，但它的业务已经遍及全球
0,0,0,0,0,0,这家公司告诉外媒，目前它已经能为100多个国家里的人才提供服务
0,1,0,0,0,0,这位发言人表示，每个月都有25万名求职者注册公司的平台，使用Jobbio的公司数量已经超过了6000家——相比较一年之前已经翻了一倍
0,0,0,0,0,0,这些公司包括英特尔、TransferWise、Shazam、Nexmo和Revolut
0,0,0,0,0,0,Uber、爱彼迎和亚马逊等在线市场能帮助买家连接卖家，已然成为了数字经济的核心驱动者
0,0,0,0,0,0,而人才招聘市场在最近也吸引了不少融资——Shiftgig和JobToday各获得了2000万美元，Hired完成了7000万美元融资，Jobandtalent则获得了4200万美元
0,1,0,0,1,0,Jobbio之前已经获得了800万美元
0,0,0,0,0,0,公司计划利用这轮新融资来加快在北美以及英国的发展，并招募更多员工，巩固与WeWork等伙伴的合作
,,,,,,;;;;;;;;;;
1,1,1,1,1,1,9月11日消息，页应用防火墙解决方案服务商ZENEDGE宣布获得620万美元C轮融资，本次投资的领投方是知名风投PilotGrowthEquity
1,0,0,0,0,0,此外，参与投资的还包括投资机构ZohoCorporation，以及之前曾投资过该公司的TELUSVentures和YehudaNeuberger两家风投
0,1,0,0,0,0,据创投时报项目库数据显示，ZENEDGE计划利用这笔最新投资加大销售和营销力度、进行全球化扩张、并且重点开发其专利安全技术
0,0,0,0,0,0,去年，该公司曾募集到400万美元B轮融资，前年则获得了350万美元A轮融资，截至目前的融资总金额已经达到了1370万美元
0,1,0,0,1,0,ZENEDGE成立于2014年，总部位于佛罗里达州阿文图拉市，是一家提供分布式拒绝服务DDoS保护和网页应用防火墙解决方案的初创公司，业务覆盖电子商务、金融、游戏、以及健康医疗等行业领域
0,1,0,0,1,0,ZENEDGE公司可以为企业提供网页应用和网络安全一体化解决方案，识别潜在威胁，防止黑客将恶意流量注入到企业内部服务器内
0,1,0,0,0,0,ZENEDGE在企业服务器前端设置了一个安全服务器，来自黑客的恶意流量会在ZENEDGE服务器上被阻止，不仅如此，他们的安全监测是不间断的，加上定期安全更新，防止遗漏新的安全漏洞
0,0,0,0,0,0,该公司提供的解决方案包括网页应用程序防火墙、恶意机器人程序监测、DDoS攻击缓解、网络DDoS保护，等等
0,1,0,0,0,0,举个例子，ZENEDGE专门为医疗健康行业推出了网页营养和DDoS保护云技术安全产品HCx，满足医疗行业内日益增长的安全需要
0,0,0,0,0,0,此外，他们还特别针对中小企业，基于用户行为推出网页应用防火墙及DDoS攻击缓解服务
,,,,,,;;;;;;;;;;
0,1,0,0,1,0,SignalMedia是一家声誉管理平台，利用AI监控无数新闻和数据来源，为企业获取可以信赖的商业见解
1,1,1,1,1,1,近日，SignalMedia已完成了由GMGVentures领投的1600万美元融资，其他跟投者包括MMCVentures、Frontline、HeartsVentures、ReedElsevierVentures和LocalGlobe
0,0,0,0,1,0,GMGVentures的发起者是英国著名媒体卫报
0,1,0,0,1,0,SignalMedia于2013年在英国伦敦成立，它利用AI和机器学习分析来自近300万个信息来源包括社交媒体、纸媒、电视和广播的信息，为关注相关行业及特定关键词的企业提供解读媒体报道的依据
0,0,0,0,1,0,公司将自己定位为行业巨头如Cision、WPP的Kantar和Isentia的竞争对手
0,0,0,0,0,0,虽然这个平台可以服务于多种应用场景，不过根据公司发布的声明，目前公司的主推业务是声誉管理和决策支持工具，专注于公关和通信行业
0,1,0,0,1,0,SignalMedia能解决当前的信息过载问题，使企业决策者能够在全球范围内超过100种语言环境下密切关注他们需要了解的所有内容
0,0,0,0,0,0,网站和社交媒体的监控不难解决，不过纸媒和广播机构发布的内容应当如何监控
0,1,0,0,1,0,SignalMedia采用了老式光学字符识别OCR和机器学习技术
0,1,0,0,1,0,SignalMedia联合创始人兼CEODavidBenigson表示
0,0,0,0,0,0,我们从全球供应商那里获取印刷品，通过OCR扫描提取文本，使用机器学习进行分析，然后在我们的产品中提供PDF格式的图像和提取的文本
0,0,0,0,0,0,电视和广播也一样，我们首先将音频/视频转变为文字，然后重复上述分析过程
0,0,0,0,0,0,用户可以设置每天发送监控报告，也可以设置在发生特定事件时进行预警
0,1,1,0,1,0,本轮融资之前，SignalMedia已累计获得1060万美元融资，同时银行账户中还有1600万美元
0,0,0,0,0,0,公司计划利用现有资金进军美国市场
0,0,0,0,0,0,另外，公司目前的业务已扩展到税收和合规风险管理等垂直行业
0,0,0,0,0,0,Benigson表示
0,0,0,0,0,0,我们系统在不断迭代和发展，为客户提供更智能、更直观的服务
0,0,0,0,0,0,大多数具备一定规模的大企业已经拥有商业智能工具，使他们能够深入分析其内部数据
0,0,0,0,0,0,我们的目标是让这些企业更清晰和透明地了解其组织外部发生的事
0,0,0,0,0,0,目前，AI和机器学习已经在各行各业中得到运用，如招聘和网络安全、创意和电子商务等，而企业声誉管理是AI运用的另一个趋势
0,1,0,0,1,0,SignalMedia表示目前已经拥有一些大客户，如英国航空公司、Allen＆Overy、TalkTalk和E.On等
0,0,0,0,0,0,公司今年的业绩比去年增长了300%
1,0,0,0,1,0,GMGVentures创始人兼管理合伙人AlanHudson补充道
0,1,0,0,1,0,Signal先进的AI引擎正在改变人们利用新闻和信息的方式，体现了企业和组织将洞察力融入长期战略的重要性
,,,,,,;;;;;;;;;;
0,1,1,1,1,1,10月12日亿欧消息，日前，AzuraOphthalmics宣布完成了1600万美元B轮融资
1,0,0,1,1,0,投资方包括OrbiMed、TPG生物科技和布兰登资本BrandonCapital的医疗商业基金在内的一众投资者，GanotCapital也有参投
0,0,0,0,0,0,据悉，资金将用于通过临床试验，通过皮肤病学方法推进睑板腺功能异常MGD的治疗
0,0,0,0,0,0,资料显示，睑板腺功能异常MGD是蒸发过强型干眼症的主要原因，又称慢性睑板腮炎
0,0,0,0,0,0,它可以被广义的分为阻塞型和非阻塞型
0,0,0,0,0,0,MGD多见于老年，寒冷地带的和发病率高于温暖气候地区，症状无特异性包括眼红、眼部烧灼感、异物感、干燥感，刺激感、痒、视疲劳、视力波动、流泪等
0,0,0,0,0,0,Gutgesell等人在1982年首次提出了睑板腺功能异常MGD以后，这一概念渐渐获得了普遍的认可
0,0,0,0,0,0,MGD是睑板腺病变的总称，Bron在1991年提出将MGD分为7类，包括
